mid,date
36306,1999-12-13 08:00:00
120453,1999-12-13 09:15:00
368551,1999-12-13 12:45:00
368552,1999-12-13 14:25:00
17895,1999-12-13 18:02:00
120633,1999-12-14 00:29:00
383597,1999-12-14 00:59:00
182339,1999-12-14 01:12:00
383598,1999-12-14 01:25:00
383599,1999-12-14 01:40:00
383600,1999-12-14 01:43:00
115277,1999-12-14 02:20:00
383601,1999-12-14 02:59:00
182338,1999-12-14 03:17:00
182337,1999-12-14 04:13:00
250264,1999-12-14 04:53:00
383602,1999-12-14 05:23:00
182336,1999-12-14 05:33:00
383603,1999-12-14 07:05:00
115276,1999-12-14 10:19:00
383604,1999-12-14 10:35:00
125299,1999-12-15 00:20:00
182335,1999-12-15 01:08:00
182334,1999-12-15 02:17:00
383605,1999-12-15 03:07:00
182333,1999-12-15 05:46:00
368553,1999-12-15 06:14:00
182332,1999-12-15 06:27:00
182331,1999-12-15 06:44:00
182329,1999-12-15 07:08:00
182330,1999-12-15 07:08:00
182328,1999-12-15 07:14:00
182327,1999-12-15 07:14:00
120553,1999-12-15 08:31:00
128360,1999-12-15 08:31:00
383606,1999-12-15 08:51:00
182326,1999-12-15 09:04:00
182325,1999-12-15 10:22:00
383607,1999-12-15 11:25:00
265972,1999-12-16 00:06:00
368554,1999-12-16 00:42:00
182324,1999-12-16 01:35:00
368555,1999-12-16 02:39:00
182322,1999-12-16 05:03:00
182323,1999-12-16 05:03:00
182321,1999-12-16 05:04:00
182320,1999-12-16 05:04:00
368556,1999-12-16 06:12:00
368557,1999-12-16 06:40:00
182319,1999-12-16 07:11:00
368558,1999-12-16 07:26:00
182318,1999-12-16 07:36:00
182317,1999-12-16 07:37:00
106104,1999-12-16 07:52:00
115275,1999-12-16 07:54:00
182316,1999-12-16 08:09:00
368559,1999-12-17 00:18:00
182315,1999-12-17 00:48:00
182314,1999-12-17 00:49:00
182313,1999-12-17 00:58:00
182312,1999-12-17 01:28:00
182311,1999-12-17 02:02:00
182310,1999-12-17 02:03:00
36305,1999-12-17 03:19:00
120506,1999-12-17 03:24:00
125349,1999-12-17 03:24:00
182309,1999-12-17 03:49:00
182308,1999-12-17 04:40:00
125304,1999-12-17 05:30:00
232656,1999-12-17 05:30:00
119266,1999-12-17 05:30:00
182307,1999-12-17 05:39:00
182306,1999-12-17 07:28:00
368560,1999-12-17 08:55:00
368129,1999-12-17 10:05:00
368561,1999-12-17 11:03:00
153918,1999-12-19 11:42:00
153917,1999-12-19 11:45:00
153916,1999-12-19 11:50:00
153915,1999-12-19 11:52:00
153914,1999-12-19 12:07:00
153913,1999-12-19 12:09:00
153912,1999-12-19 13:37:00
153911,1999-12-19 23:34:00
182305,1999-12-20 00:45:00
182304,1999-12-20 00:48:00
182303,1999-12-20 00:49:00
182302,1999-12-20 02:18:00
115274,1999-12-20 02:26:00
115273,1999-12-20 02:46:00
182301,1999-12-20 04:00:00
182300,1999-12-20 04:15:00
182299,1999-12-20 04:16:00
182298,1999-12-20 04:39:00
182297,1999-12-20 04:41:00
182296,1999-12-20 04:42:00
368562,1999-12-20 06:30:00
182295,1999-12-20 08:20:00
182294,1999-12-20 08:21:00
182293,1999-12-20 09:23:00
182292,1999-12-20 09:24:00
186495,1999-12-20 09:26:00
182291,1999-12-20 09:27:00
368563,1999-12-20 10:04:00
182290,1999-12-21 01:21:00
182289,1999-12-21 01:26:00
182288,1999-12-21 01:34:00
115272,1999-12-21 02:10:00
368564,1999-12-21 02:31:00
115271,1999-12-21 02:38:00
182287,1999-12-21 02:50:00
153910,1999-12-21 03:14:00
182286,1999-12-21 03:33:00
362748,1999-12-21 04:46:00
182284,1999-12-21 06:34:00
182283,1999-12-21 06:40:00
182282,1999-12-21 07:16:00
125306,1999-12-21 08:51:00
120804,1999-12-21 08:51:00
182281,1999-12-21 09:11:00
182280,1999-12-21 10:18:00
182279,1999-12-21 10:37:00
115270,1999-12-22 01:18:00
182278,1999-12-22 03:21:00
182277,1999-12-22 05:19:00
182276,1999-12-22 05:31:00
115269,1999-12-22 06:26:00
383608,1999-12-22 06:59:00
182275,1999-12-22 07:09:00
182274,1999-12-22 07:46:00
182273,1999-12-22 07:55:00
337401,1999-12-23 00:28:00
337402,1999-12-23 02:13:00
337403,1999-12-23 02:42:00
337404,1999-12-23 06:46:00
337406,1999-12-23 07:00:00
337405,1999-12-23 07:00:00
337407,1999-12-23 10:43:00
337408,1999-12-23 13:36:00
347674,1999-12-23 13:36:00
383609,1999-12-27 00:51:00
383610,1999-12-27 01:22:00
115268,1999-12-27 01:27:00
115267,1999-12-27 01:28:00
347684,1999-12-27 02:51:00
337409,1999-12-27 02:51:00
337411,1999-12-27 03:17:00
337410,1999-12-27 03:17:00
337412,1999-12-27 03:17:00
337413,1999-12-27 03:18:00
337414,1999-12-27 03:19:00
368565,1999-12-27 03:20:00
337415,1999-12-27 03:20:00
337416,1999-12-27 03:20:00
337420,1999-12-27 03:21:00
337419,1999-12-27 03:21:00
337418,1999-12-27 03:21:00
337417,1999-12-27 03:21:00
337421,1999-12-27 03:22:00
337422,1999-12-27 03:23:00
337423,1999-12-27 03:24:00
368566,1999-12-27 03:29:00
337424,1999-12-27 03:38:00
337425,1999-12-27 03:56:00
113266,1999-12-27 04:34:00
113267,1999-12-27 04:37:00
115266,1999-12-27 04:45:00
337426,1999-12-27 05:01:00
115265,1999-12-27 05:02:00
337427,1999-12-27 05:50:00
337428,1999-12-27 05:51:00
337429,1999-12-27 05:52:00
337430,1999-12-27 05:54:00
337431,1999-12-27 06:07:00
337432,1999-12-27 06:16:00
337433,1999-12-27 06:17:00
337434,1999-12-27 06:23:00
337435,1999-12-27 06:23:00
368567,1999-12-27 06:25:00
337436,1999-12-27 06:28:00
368568,1999-12-27 06:30:00
368569,1999-12-27 06:33:00
153909,1999-12-27 06:47:00
337437,1999-12-27 06:58:00
337438,1999-12-27 06:58:00
337439,1999-12-27 06:59:00
337440,1999-12-27 06:59:00
115264,1999-12-27 07:13:00
337441,1999-12-27 07:24:00
337442,1999-12-27 07:59:00
368570,1999-12-27 08:18:00
337443,1999-12-27 11:31:00
337444,1999-12-27 11:35:00
347696,1999-12-27 11:35:00
337445,1999-12-27 13:27:00
337446,1999-12-27 13:30:00
337447,1999-12-27 13:32:00
337448,1999-12-27 13:40:00
337449,1999-12-28 00:13:00
337450,1999-12-28 00:41:00
337451,1999-12-28 00:50:00
383611,1999-12-28 01:05:00
337452,1999-12-28 01:05:00
337453,1999-12-28 01:07:00
337454,1999-12-28 01:19:00
347701,1999-12-28 01:23:00
347702,1999-12-28 01:25:00
337455,1999-12-28 01:25:00
337456,1999-12-28 01:39:00
337457,1999-12-28 01:45:00
337458,1999-12-28 01:45:00
337459,1999-12-28 01:50:00
337460,1999-12-28 01:57:00
383612,1999-12-28 02:01:00
337461,1999-12-28 02:01:00
368571,1999-12-28 03:38:00
337462,1999-12-28 03:48:00
232657,1999-12-28 04:46:00
337463,1999-12-28 05:04:00
115263,1999-12-28 05:17:00
337464,1999-12-28 05:18:00
383613,1999-12-28 05:21:00
337465,1999-12-28 06:01:00
337466,1999-12-28 06:02:00
115262,1999-12-28 06:03:00
337467,1999-12-28 09:06:00
337468,1999-12-28 09:10:00
337469,1999-12-28 09:50:00
337470,1999-12-28 10:48:00
337471,1999-12-28 11:49:00
337472,1999-12-28 12:07:00
337473,1999-12-29 00:45:00
337474,1999-12-29 00:45:00
115261,1999-12-29 01:56:00
337475,1999-12-29 02:26:00
337476,1999-12-29 02:27:00
337477,1999-12-29 02:40:00
337478,1999-12-29 02:46:00
337479,1999-12-29 02:48:00
115260,1999-12-29 02:48:00
337480,1999-12-29 03:24:00
337481,1999-12-29 03:26:00
337482,1999-12-29 03:32:00
337483,1999-12-29 03:57:00
337484,1999-12-29 03:58:00
337485,1999-12-29 04:23:00
337486,1999-12-29 06:32:00
34079,1999-12-29 10:09:00
344029,1999-12-29 14:01:00
337487,1999-12-29 14:01:00
337488,1999-12-29 14:13:00
337489,1999-12-30 00:12:00
337490,1999-12-30 02:23:00
337491,1999-12-30 02:44:00
347712,1999-12-30 02:44:00
368572,1999-12-30 03:34:00
337492,1999-12-30 04:16:00
337493,1999-12-30 04:25:00
115259,1999-12-30 04:55:00
337494,1999-12-30 05:27:00
368573,1999-12-30 07:07:00
383614,1999-12-30 07:39:00
358521,1999-12-30 07:42:00
368574,1999-12-30 07:42:00
337495,1999-12-31 02:50:00
337496,1999-12-31 05:18:00
368575,2000-01-01 06:36:00
153908,2000-01-03 01:29:00
362749,2000-01-03 01:32:00
153907,2000-01-03 01:41:00
153906,2000-01-03 01:44:00
153905,2000-01-03 01:47:00
34081,2000-01-03 02:05:00
182272,2000-01-04 01:08:00
115258,2000-01-04 04:54:00
383615,2000-01-04 05:10:00
362750,2000-01-04 05:25:00
337497,2000-01-04 05:58:00
337498,2000-01-04 06:32:00
182271,2000-01-04 07:25:00
182270,2000-01-04 07:27:00
153904,2000-01-04 07:33:00
383616,2000-01-04 07:39:00
368576,2000-01-04 07:40:00
153903,2000-01-04 07:41:00
115257,2000-01-04 07:43:00
182269,2000-01-04 07:45:00
182268,2000-01-04 07:51:00
368578,2000-01-04 08:54:00
182267,2000-01-04 09:07:00
368579,2000-01-04 10:07:00
337499,2000-01-04 11:33:00
336669,2000-01-04 11:33:00
337500,2000-01-05 02:08:00
115256,2000-01-05 03:15:00
179248,2000-01-05 03:25:00
368580,2000-01-05 05:16:00
368581,2000-01-05 05:19:00
368582,2000-01-05 05:20:00
368583,2000-01-05 05:25:00
115255,2000-01-05 05:27:00
115254,2000-01-05 05:34:00
337501,2000-01-05 05:53:00
383617,2000-01-05 06:37:00
182266,2000-01-05 06:49:00
182265,2000-01-05 06:50:00
383618,2000-01-05 07:41:00
383619,2000-01-05 08:01:00
368584,2000-01-05 08:26:00
368585,2000-01-05 08:51:00
115253,2000-01-05 10:13:00
182264,2000-01-05 10:18:00
182263,2000-01-05 10:22:00
383620,2000-01-05 10:56:00
383621,2000-01-06 00:09:00
383622,2000-01-06 01:18:00
182262,2000-01-06 01:46:00
383623,2000-01-06 02:30:00
182261,2000-01-06 02:32:00
368586,2000-01-06 04:52:00
182260,2000-01-06 05:43:00
383624,2000-01-06 06:17:00
182259,2000-01-06 06:29:00
383625,2000-01-06 07:06:00
383626,2000-01-06 07:09:00
368587,2000-01-06 07:45:00
368588,2000-01-06 07:47:00
368589,2000-01-06 07:54:00
368590,2000-01-06 08:22:00
337502,2000-01-06 08:37:00
115252,2000-01-06 08:54:00
383627,2000-01-06 09:32:00
383628,2000-01-06 10:37:00
182258,2000-01-07 00:51:00
383629,2000-01-07 00:52:00
383630,2000-01-07 00:55:00
115251,2000-01-07 00:57:00
36304,2000-01-07 03:22:00
182257,2000-01-07 03:30:00
383631,2000-01-07 05:57:00
337503,2000-01-07 07:27:00
383632,2000-01-07 07:40:00
383633,2000-01-07 07:44:00
383634,2000-01-07 07:48:00
182256,2000-01-07 07:55:00
120560,2000-01-07 07:58:00
125309,2000-01-07 07:58:00
383635,2000-01-07 07:59:00
383636,2000-01-07 08:00:00
383637,2000-01-07 08:06:00
383638,2000-01-07 08:44:00
115250,2000-01-07 08:58:00
182255,2000-01-07 09:35:00
368591,2000-01-07 09:49:00
182254,2000-01-07 10:18:00
154535,2000-01-09 08:07:00
182253,2000-01-10 01:39:00
182252,2000-01-10 01:44:00
7826,2000-01-10 02:03:00
368593,2000-01-10 02:39:00
182251,2000-01-10 03:14:00
383639,2000-01-10 03:18:00
182250,2000-01-10 05:57:00
115249,2000-01-10 06:19:00
36303,2000-01-10 06:34:00
35937,2000-01-10 06:39:00
35936,2000-01-10 06:40:00
383640,2000-01-10 06:53:00
383641,2000-01-10 07:10:00
383642,2000-01-10 07:46:00
383643,2000-01-10 07:50:00
368594,2000-01-10 07:51:00
383644,2000-01-10 08:05:00
383645,2000-01-10 08:12:00
383646,2000-01-10 08:29:00
368595,2000-01-10 08:41:00
115248,2000-01-10 09:02:00
337504,2000-01-10 11:32:00
337505,2000-01-10 11:34:00
337506,2000-01-10 11:36:00
337508,2000-01-10 11:38:00
337507,2000-01-10 11:38:00
337509,2000-01-10 11:52:00
337510,2000-01-10 12:01:00
323334,2000-01-10 18:43:00
323333,2000-01-10 18:43:00
323335,2000-01-10 18:53:00
323342,2000-01-10 23:37:00
323343,2000-01-11 00:02:00
337511,2000-01-11 00:12:00
383647,2000-01-11 00:44:00
383648,2000-01-11 01:58:00
36302,2000-01-11 02:12:00
36301,2000-01-11 02:43:00
36300,2000-01-11 02:49:00
115247,2000-01-11 03:02:00
383649,2000-01-11 03:21:00
115246,2000-01-11 04:54:00
115245,2000-01-11 05:24:00
362751,2000-01-11 05:28:00
125310,2000-01-11 05:37:00
120540,2000-01-11 05:37:00
182249,2000-01-11 06:02:00
182248,2000-01-11 06:03:00
115244,2000-01-11 06:22:00
383650,2000-01-11 06:46:00
115243,2000-01-11 07:04:00
362752,2000-01-11 07:16:00
383651,2000-01-11 08:21:00
383652,2000-01-11 09:25:00
115242,2000-01-11 09:29:00
182247,2000-01-11 10:24:00
323363,2000-01-11 11:44:00
337512,2000-01-11 12:44:00
337513,2000-01-11 13:08:00
337514,2000-01-11 13:10:00
336894,2000-01-11 13:17:00
337515,2000-01-11 13:41:00
383653,2000-01-12 00:30:00
182246,2000-01-12 00:54:00
323367,2000-01-12 01:00:00
383654,2000-01-12 01:35:00
337516,2000-01-12 01:46:00
368596,2000-01-12 02:22:00
368597,2000-01-12 02:35:00
337517,2000-01-12 02:59:00
182245,2000-01-12 03:48:00
337518,2000-01-12 04:40:00
182244,2000-01-12 04:54:00
337519,2000-01-12 05:02:00
337520,2000-01-12 05:21:00
337521,2000-01-12 05:32:00
337522,2000-01-12 05:45:00
182243,2000-01-12 05:56:00
182242,2000-01-12 05:57:00
337523,2000-01-12 06:09:00
337524,2000-01-12 07:42:00
337525,2000-01-12 08:23:00
182241,2000-01-12 08:44:00
182240,2000-01-12 08:45:00
383655,2000-01-12 09:07:00
383656,2000-01-12 09:26:00
182239,2000-01-12 09:41:00
182238,2000-01-12 09:46:00
368598,2000-01-12 09:47:00
337526,2000-01-12 10:51:00
337527,2000-01-12 10:53:00
337528,2000-01-12 10:58:00
337529,2000-01-12 11:11:00
337530,2000-01-12 11:15:00
337531,2000-01-12 11:17:00
337532,2000-01-12 11:25:00
337533,2000-01-12 11:31:00
125382,2000-01-13 01:20:00
182237,2000-01-13 01:25:00
182236,2000-01-13 01:26:00
182235,2000-01-13 01:50:00
182234,2000-01-13 01:50:00
182233,2000-01-13 02:11:00
383657,2000-01-13 02:23:00
182232,2000-01-13 02:35:00
134196,2000-01-13 03:09:00
337534,2000-01-13 03:27:00
182231,2000-01-13 03:31:00
337535,2000-01-13 06:43:00
337536,2000-01-13 06:47:00
383658,2000-01-13 06:49:00
383659,2000-01-13 07:26:00
115241,2000-01-13 08:14:00
362753,2000-01-13 08:18:00
362754,2000-01-13 08:24:00
265973,2000-01-13 08:30:00
265975,2000-01-13 08:32:00
265974,2000-01-13 08:32:00
265976,2000-01-13 08:33:00
265977,2000-01-13 08:34:00
265978,2000-01-13 08:36:00
35935,2000-01-13 08:41:00
383660,2000-01-13 09:31:00
35934,2000-01-13 10:46:00
250267,2000-01-13 13:22:00
115240,2000-01-14 01:39:00
12487,2000-01-14 01:49:00
21267,2000-01-14 01:49:00
182230,2000-01-14 01:49:00
182229,2000-01-14 01:54:00
182228,2000-01-14 02:01:00
35933,2000-01-14 02:28:00
36299,2000-01-14 02:36:00
115239,2000-01-14 02:37:00
368599,2000-01-14 03:06:00
368600,2000-01-14 03:08:00
115238,2000-01-14 03:48:00
383661,2000-01-14 05:37:00
337537,2000-01-14 06:25:00
362755,2000-01-14 06:31:00
36298,2000-01-14 06:36:00
115237,2000-01-14 07:32:00
182227,2000-01-14 08:42:00
182226,2000-01-17 01:28:00
36297,2000-01-17 01:29:00
368601,2000-01-17 01:45:00
337538,2000-01-17 02:40:00
337539,2000-01-17 02:44:00
36296,2000-01-17 03:49:00
337540,2000-01-17 04:13:00
250268,2000-01-17 05:47:00
115236,2000-01-17 05:52:00
182225,2000-01-17 06:03:00
182224,2000-01-17 06:20:00
182223,2000-01-17 07:42:00
368602,2000-01-17 08:34:00
182222,2000-01-17 08:36:00
120171,2000-01-17 09:20:00
125313,2000-01-17 09:20:00
368603,2000-01-17 10:04:00
368604,2000-01-17 10:26:00
372661,2000-01-17 10:38:00
182221,2000-01-17 10:48:00
369308,2000-01-17 10:49:00
368605,2000-01-17 10:55:00
154534,2000-01-17 12:35:00
182220,2000-01-18 00:34:00
182219,2000-01-18 00:41:00
337541,2000-01-18 00:53:00
368606,2000-01-18 01:32:00
182218,2000-01-18 02:02:00
182217,2000-01-18 04:27:00
182216,2000-01-18 04:28:00
372674,2000-01-18 06:21:00
115235,2000-01-18 09:52:00
337542,2000-01-18 10:40:00
337543,2000-01-18 11:08:00
337544,2000-01-18 11:12:00
337545,2000-01-18 11:13:00
337546,2000-01-18 11:13:00
337547,2000-01-18 11:13:00
337548,2000-01-18 12:38:00
337549,2000-01-19 01:09:00
337550,2000-01-19 03:41:00
182215,2000-01-19 04:28:00
182214,2000-01-19 06:05:00
383662,2000-01-19 08:12:00
362756,2000-01-19 09:39:00
182213,2000-01-19 10:06:00
250269,2000-01-19 10:39:00
337551,2000-01-19 23:17:00
182212,2000-01-20 00:59:00
383663,2000-01-20 01:07:00
383664,2000-01-20 01:31:00
182211,2000-01-20 01:52:00
383665,2000-01-20 02:32:00
383666,2000-01-20 05:05:00
337552,2000-01-20 07:11:00
182210,2000-01-20 08:09:00
383667,2000-01-20 08:28:00
182209,2000-01-20 08:52:00
337553,2000-01-20 09:55:00
337554,2000-01-20 12:31:00
347733,2000-01-20 12:31:00
337555,2000-01-20 12:50:00
337556,2000-01-20 12:53:00
337557,2000-01-20 13:00:00
337558,2000-01-20 13:16:00
337559,2000-01-20 13:29:00
337560,2000-01-20 13:39:00
337561,2000-01-20 13:40:00
383669,2000-01-21 01:54:00
383668,2000-01-21 01:54:00
383670,2000-01-21 02:15:00
383671,2000-01-21 02:18:00
383672,2000-01-21 02:24:00
182208,2000-01-21 02:36:00
115234,2000-01-21 03:13:00
182207,2000-01-21 03:17:00
182206,2000-01-21 05:02:00
383673,2000-01-21 05:31:00
115233,2000-01-21 05:40:00
383674,2000-01-21 07:15:00
383675,2000-01-21 09:14:00
383676,2000-01-21 09:15:00
337562,2000-01-22 04:33:00
362757,2000-01-22 05:27:00
362758,2000-01-22 05:44:00
337563,2000-01-22 06:33:00
337564,2000-01-22 11:59:00
337565,2000-01-22 12:01:00
337566,2000-01-22 14:35:00
337567,2000-01-22 14:37:00
337568,2000-01-22 14:40:00
337569,2000-01-22 14:41:00
337570,2000-01-22 14:43:00
337571,2000-01-22 14:47:00
337572,2000-01-22 14:53:00
337573,2000-01-22 14:56:00
337574,2000-01-22 14:57:00
337575,2000-01-22 16:15:00
362759,2000-01-23 03:44:00
154532,2000-01-23 12:33:00
368607,2000-01-24 00:00:00
337576,2000-01-24 00:31:00
182205,2000-01-24 00:51:00
337577,2000-01-24 00:52:00
182204,2000-01-24 00:55:00
337578,2000-01-24 01:04:00
182203,2000-01-24 01:24:00
182202,2000-01-24 01:25:00
337579,2000-01-24 01:37:00
337580,2000-01-24 01:44:00
115232,2000-01-24 02:32:00
368608,2000-01-24 02:36:00
368609,2000-01-24 02:39:00
368610,2000-01-24 02:56:00
115231,2000-01-24 03:05:00
337581,2000-01-24 03:36:00
337582,2000-01-24 04:02:00
125314,2000-01-24 05:56:00
120115,2000-01-24 05:56:00
337583,2000-01-24 06:56:00
265979,2000-01-24 07:03:00
265980,2000-01-24 07:08:00
115230,2000-01-24 07:29:00
265939,2000-01-24 07:29:00
383677,2000-01-24 08:36:00
36295,2000-01-24 09:10:00
182200,2000-01-24 09:29:00
368611,2000-01-24 09:53:00
368612,2000-01-24 10:03:00
115229,2000-01-24 10:25:00
368613,2000-01-24 10:47:00
368614,2000-01-24 10:48:00
182199,2000-01-25 00:41:00
337584,2000-01-25 00:51:00
182198,2000-01-25 01:03:00
182197,2000-01-25 01:06:00
182196,2000-01-25 01:20:00
337585,2000-01-25 01:23:00
383678,2000-01-25 01:36:00
368615,2000-01-25 01:41:00
337586,2000-01-25 01:53:00
383679,2000-01-25 02:15:00
115228,2000-01-25 02:27:00
383680,2000-01-25 02:31:00
36294,2000-01-25 02:40:00
337587,2000-01-25 02:48:00
383681,2000-01-25 02:53:00
337588,2000-01-25 03:19:00
337589,2000-01-25 03:58:00
337590,2000-01-25 04:23:00
375965,2000-01-25 05:03:00
115227,2000-01-25 05:24:00
337591,2000-01-25 05:30:00
337592,2000-01-25 05:36:00
383682,2000-01-25 06:48:00
368616,2000-01-25 07:13:00
362760,2000-01-25 07:56:00
250270,2000-01-25 10:25:00
250271,2000-01-25 10:27:00
250272,2000-01-25 10:28:00
250273,2000-01-25 10:29:00
250274,2000-01-25 10:33:00
337593,2000-01-25 11:03:00
337594,2000-01-25 11:05:00
337595,2000-01-25 12:19:00
337596,2000-01-25 12:20:00
337597,2000-01-25 12:22:00
154531,2000-01-25 12:31:00
154530,2000-01-25 12:33:00
265981,2000-01-25 23:16:00
250275,2000-01-26 01:04:00
337598,2000-01-26 01:19:00
383683,2000-01-26 01:24:00
182195,2000-01-26 01:31:00
182194,2000-01-26 01:41:00
182193,2000-01-26 02:22:00
337599,2000-01-26 02:27:00
383684,2000-01-26 03:46:00
383685,2000-01-26 03:50:00
337600,2000-01-26 05:15:00
182192,2000-01-26 05:40:00
182191,2000-01-26 05:48:00
182190,2000-01-26 06:00:00
182189,2000-01-26 07:44:00
182188,2000-01-26 07:50:00
290997,2000-01-26 08:47:00
368617,2000-01-26 08:47:00
337601,2000-01-26 08:48:00
182187,2000-01-26 08:49:00
337602,2000-01-26 08:52:00
89445,2000-01-26 09:00:00
182186,2000-01-26 09:07:00
220519,2000-01-26 09:20:00
362761,2000-01-26 09:57:00
383686,2000-01-26 09:58:00
89444,2000-01-26 11:14:00
89443,2000-01-26 11:26:00
182185,2000-01-27 00:50:00
383687,2000-01-27 01:09:00
337603,2000-01-27 01:50:00
383688,2000-01-27 02:06:00
337604,2000-01-27 02:12:00
337605,2000-01-27 03:14:00
337606,2000-01-27 03:32:00
337607,2000-01-27 04:12:00
337608,2000-01-27 04:30:00
337609,2000-01-27 04:33:00
383689,2000-01-27 04:33:00
375966,2000-01-27 04:34:00
337610,2000-01-27 04:47:00
182184,2000-01-27 05:38:00
383690,2000-01-27 06:17:00
383691,2000-01-27 06:21:00
337611,2000-01-27 07:14:00
115226,2000-01-27 07:22:00
368618,2000-01-27 07:46:00
383692,2000-01-27 07:47:00
337612,2000-01-27 08:15:00
115225,2000-01-27 08:17:00
182183,2000-01-27 08:55:00
337613,2000-01-27 10:43:00
182182,2000-01-28 01:02:00
337614,2000-01-28 01:24:00
337615,2000-01-28 01:38:00
337616,2000-01-28 02:09:00
115224,2000-01-28 02:25:00
337617,2000-01-28 02:29:00
182181,2000-01-28 03:08:00
368619,2000-01-28 03:36:00
115223,2000-01-28 04:05:00
337618,2000-01-28 04:53:00
337619,2000-01-28 05:07:00
337620,2000-01-28 05:09:00
337621,2000-01-28 06:51:00
337622,2000-01-28 07:34:00
182180,2000-01-28 07:34:00
154528,2000-01-28 08:06:00
182179,2000-01-28 08:23:00
182178,2000-01-28 08:37:00
182177,2000-01-28 08:40:00
337623,2000-01-28 09:02:00
89442,2000-01-28 10:45:00
89441,2000-01-28 11:10:00
337624,2000-01-29 06:13:00
323378,2000-01-29 19:56:00
383693,2000-01-31 00:22:00
250276,2000-01-31 00:43:00
182176,2000-01-31 00:53:00
12449,2000-01-31 00:53:00
21243,2000-01-31 00:53:00
182175,2000-01-31 01:30:00
12448,2000-01-31 01:30:00
21242,2000-01-31 01:30:00
337625,2000-01-31 01:50:00
383694,2000-01-31 01:55:00
383695,2000-01-31 02:18:00
182174,2000-01-31 02:28:00
337626,2000-01-31 03:47:00
182173,2000-01-31 04:00:00
347778,2000-01-31 05:00:00
337627,2000-01-31 05:00:00
154527,2000-01-31 05:04:00
182172,2000-01-31 05:22:00
383696,2000-01-31 05:30:00
182171,2000-01-31 05:36:00
12446,2000-01-31 05:58:00
21240,2000-01-31 05:58:00
182170,2000-01-31 05:58:00
383697,2000-01-31 06:06:00
383698,2000-01-31 06:34:00
383699,2000-01-31 06:35:00
337628,2000-01-31 06:56:00
55614,2000-01-31 07:27:00
115222,2000-01-31 07:28:00
337629,2000-01-31 07:33:00
344035,2000-01-31 07:36:00
337630,2000-01-31 07:41:00
36293,2000-01-31 07:51:00
337631,2000-01-31 08:01:00
115221,2000-01-31 08:36:00
383700,2000-01-31 08:51:00
115220,2000-01-31 09:20:00
182169,2000-01-31 09:24:00
114347,2000-01-31 09:24:00
383701,2000-01-31 09:33:00
106136,2000-01-31 13:25:00
362762,2000-01-31 23:45:00
182168,2000-02-01 00:40:00
182167,2000-02-01 00:54:00
337632,2000-02-01 01:15:00
12442,2000-02-01 01:39:00
182166,2000-02-01 01:43:00
337633,2000-02-01 01:47:00
182165,2000-02-01 01:59:00
337634,2000-02-01 02:15:00
337635,2000-02-01 02:16:00
115219,2000-02-01 02:46:00
115218,2000-02-01 02:54:00
182164,2000-02-01 03:08:00
337636,2000-02-01 03:16:00
